adm0_name,date,day_of_week,cum_cases,mob_resid
Finland,2020-04-16,3,3369,17
Finland,2020-04-17,4,3489,17
Finland,2020-04-18,5,3681,8
Finland,2020-04-19,6,3783,7
Finland,2020-04-20,0,3868,14
Finland,2020-04-21,1,4014,13
Finland,2020-04-22,2,4129,14
Finland,2020-04-23,3,4284,14
Finland,2020-04-24,4,4395,15
Finland,2020-04-25,5,4475,6
Finland,2020-04-26,6,4576,6
Finland,2020-04-27,0,4695,14
Finland,2020-04-28,1,4740,13
Finland,2020-04-29,2,4906,14
Finland,2020-04-30,3,4995,10
Finland,2020-05-01,4,5051,23
Finland,2020-05-02,5,5176,7
Finland,2020-05-03,6,5254,4
Finland,2020-05-04,0,5327,12
Finland,2020-05-05,1,5412,12
Finland,2020-05-06,2,5573,12
Finland,2020-05-07,3,5673,12
Finland,2020-05-08,4,5738,12
Finland,2020-05-09,5,5880,3
Finland,2020-05-10,6,5962,2
Finland,2020-05-11,0,5984,14
Finland,2020-05-12,1,6003,13
Finland,2020-05-13,2,6054,13
Finland,2020-05-14,3,6145,9
Finland,2020-05-15,4,6228,10
Finland,2020-05-16,5,6286,6
Finland,2020-05-17,6,6347,4
Finland,2020-05-18,0,6380,9
Finland,2020-05-19,1,6399,10
Finland,2020-05-20,2,6443,6
Finland,2020-05-21,3,6493,17
Finland,2020-05-22,4,6537,9
Finland,2020-05-23,5,6568,1
Finland,2020-05-24,6,6579,-1
Finland,2020-05-25,0,6599,7
Finland,2020-05-26,1,6628,6
Finland,2020-05-27,2,6692,7
Finland,2020-05-28,3,6743,7
Finland,2020-05-29,4,6776,7
France,2020-02-16,6,12,-1
France,2020-02-17,0,12,4
France,2020-02-18,1,12,3
France,2020-02-19,2,12,2
France,2020-02-20,3,12,3
France,2020-02-21,4,12,3
France,2020-02-22,5,12,-1
France,2020-02-23,6,12,-1
France,2020-02-24,0,12,3
France,2020-02-25,1,14,4
France,2020-02-26,2,18,3
France,2020-02-27,3,38,4
France,2020-02-28,4,57,4
France,2020-02-29,5,100,1
France,2020-03-01,6,130,0
France,2020-03-02,0,191,3
France,2020-03-03,1,204,2
France,2020-03-04,2,288,2
France,2020-03-05,3,380,3
France,2020-03-06,4,656,3
France,2020-03-07,5,959,1
France,2020-03-08,6,1136,1
France,2020-03-09,0,1219,2
France,2020-03-10,1,1794,2
France,2020-03-11,2,2293,1
France,2020-03-12,3,2293,1
France,2020-03-13,4,3681,3
France,2020-03-14,5,4496,5
France,2020-03-15,6,4532,3
France,2020-03-16,0,6683,13
France,2020-03-17,1,7715,24
France,2020-03-18,2,9124,29
France,2020-03-19,3,10970,32
France,2020-03-20,4,12758,36
France,2020-03-21,5,14463,24
France,2020-03-22,6,16243,18
France,2020-03-23,0,20123,32
France,2020-03-24,1,22622,34
France,2020-03-25,2,25600,32
France,2020-03-26,3,29551,34
France,2020-03-27,4,33402,37
France,2020-03-28,5,38105,25
France,2020-03-29,6,40708,18
France,2020-03-30,0,45170,33
France,2020-03-31,1,52827,33
France,2020-04-01,2,57749,31
France,2020-04-02,3,59929,33
France,2020-04-03,4,65202,37
France,2020-04-04,5,69500,24
France,2020-04-05,6,71412,17
France,2020-04-06,0,75343,31
France,2020-04-07,1,79163,32
France,2020-04-08,2,83057,30
France,2020-04-09,3,87366,32
France,2020-04-10,4,91738,36
France,2020-04-11,5,94863,23
France,2020-04-12,6,121712,17
France,2020-04-13,0,125394,38
France,2020-04-14,1,130365,31
France,2020-04-15,2,133585,29
France,2020-04-16,3,146075,31
France,2020-04-17,4,148084,35
France,2020-04-18,5,148086,23
France,2020-04-19,6,153011,17
France,2020-04-20,0,155393,30
France,2020-04-21,1,158168,31
France,2020-04-22,2,155980,28
France,2020-04-23,3,158303,30
France,2020-04-24,4,159952,33
France,2020-04-25,5,161644,22
France,2020-04-26,6,162220,16
France,2020-04-27,0,165963,28
France,2020-04-28,1,169053,28
France,2020-04-29,2,166543,27
France,2020-04-30,3,167299,28
France,2020-05-01,4,167305,42
France,2020-05-02,5,168518,21
France,2020-05-03,6,168925,16
France,2020-05-04,0,169583,26
France,2020-05-05,1,170687,27
France,2020-05-06,2,174224,24
France,2020-05-07,3,174918,25
France,2020-05-08,4,176202,38
France,2020-05-09,5,176782,19
France,2020-05-10,6,177094,15
France,2020-05-11,0,177547,19
France,2020-05-12,1,178349,18
France,2020-05-13,2,178184,17
France,2020-05-14,3,178994,17
France,2020-05-15,4,179630,19
France,2020-05-16,5,179630,9
France,2020-05-17,6,179693,5
France,2020-05-18,0,180051,16
France,2020-05-19,1,180933,16
France,2020-05-20,2,181700,12
France,2020-05-21,3,181951,22
France,2020-05-22,4,182354,20
France,2020-05-23,5,182694,10
France,2020-05-24,6,182709,3
France,2020-05-25,0,183067,15
France,2020-05-26,1,182847,15
France,2020-05-27,2,183038,13
France,2020-05-28,3,186364,14
France,2020-05-29,4,186923,15
Gabon,2020-02-16,6,0,1
Gabon,2020-02-17,0,0,1
Gabon,2020-02-18,1,0,1
Gabon,2020-02-19,2,0,2
Gabon,2020-02-20,3,0,1
Gabon,2020-02-21,4,0,4
Gabon,2020-02-22,5,0,3
Gabon,2020-02-23,6,0,2
Gabon,2020-02-24,0,0,2
Gabon,2020-02-25,1,0,1
Gabon,2020-02-26,2,0,4
Gabon,2020-02-27,3,0,0
Gabon,2020-02-28,4,0,0
Gabon,2020-02-29,5,0,0
Gabon,2020-03-01,6,0,-1
Gabon,2020-03-02,0,0,0
Gabon,2020-03-03,1,0,1
Gabon,2020-03-04,2,0,1
Gabon,2020-03-05,3,0,-1
Gabon,2020-03-06,4,0,-1
Gabon,2020-03-07,5,0,5
Gabon,2020-03-08,6,0,-1
Gabon,2020-03-09,0,0,-2
Gabon,2020-03-10,1,0,-3
Gabon,2020-03-11,2,0,-1
Gabon,2020-03-12,3,0,-4
Gabon,2020-03-13,4,0,0
Gabon,2020-03-14,5,1,1
Gabon,2020-03-15,6,1,4
Gabon,2020-03-16,0,1,6
Gabon,2020-03-17,1,1,6
Gabon,2020-03-18,2,1,8
Gabon,2020-03-19,3,1,9
Gabon,2020-03-20,4,3,11
Gabon,2020-03-21,5,4,13
Gabon,2020-03-22,6,5,15
Gabon,2020-03-23,0,5,17
Gabon,2020-03-24,1,6,17
Gabon,2020-03-25,2,6,15
Gabon,2020-03-26,3,7,16
Gabon,2020-03-27,4,7,18
Gabon,2020-03-28,5,7,15
Gabon,2020-03-29,6,7,15
Gabon,2020-03-30,0,7,16
Gabon,2020-03-31,1,16,17
Gabon,2020-04-01,2,18,18
Gabon,2020-04-02,3,21,17
Gabon,2020-04-03,4,21,19
Gabon,2020-04-04,5,21,15
Gabon,2020-04-05,6,21,13
Gabon,2020-04-06,0,24,18
Gabon,2020-04-07,1,30,18
Gabon,2020-04-08,2,34,18
Gabon,2020-04-09,3,44,20
Gabon,2020-04-10,4,44,19
Gabon,2020-04-11,5,46,18
Gabon,2020-04-12,6,49,11
Gabon,2020-04-13,0,57,36
Gabon,2020-04-14,1,57,31
Gabon,2020-04-15,2,80,32
Gabon,2020-04-16,3,80,28
Gabon,2020-04-17,4,108,34
Gabon,2020-04-18,5,108,25
Gabon,2020-04-19,6,109,22
Gabon,2020-04-20,0,120,28
Gabon,2020-04-21,1,156,27
Gabon,2020-04-22,2,166,27
Gabon,2020-04-23,3,167,27
Gabon,2020-04-24,4,172,28
Gabon,2020-04-25,5,176,25
Gabon,2020-04-26,6,176,20
Gabon,2020-04-27,0,211,26
Gabon,2020-04-28,1,238,22
Gabon,2020-04-29,2,276,22
Gabon,2020-04-30,3,276,20
Gabon,2020-05-01,4,276,27
Gabon,2020-05-02,5,335,18
Gabon,2020-05-03,6,335,16
Gabon,2020-05-04,0,367,19
Gabon,2020-05-05,1,397,20
Gabon,2020-05-06,2,397,22
Gabon,2020-05-07,3,504,20
Gabon,2020-05-08,4,620,23
Gabon,2020-05-09,5,661,17
Gabon,2020-05-10,6,661,17
Gabon,2020-05-11,0,802,19
Gabon,2020-05-12,1,863,20
Gabon,2020-05-13,2,1004,21
Gabon,2020-05-14,3,1104,19
Gabon,2020-05-15,4,1209,22
Gabon,2020-05-16,5,1320,17
Gabon,2020-05-17,6,1320,15
Gabon,2020-05-18,0,1432,19
Gabon,2020-05-19,1,1502,21
Gabon,2020-05-20,2,1567,22
Gabon,2020-05-21,3,1567,26
Gabon,2020-05-22,4,1728,21
Gabon,2020-05-23,5,1934,18
Gabon,2020-05-24,6,1934,16
Gabon,2020-05-25,0,2135,19
Gabon,2020-05-26,1,2238,20
Gabon,2020-05-27,2,2319,20
Gabon,2020-05-28,3,2431,19
Gabon,2020-05-29,4,2613,20
Gambia,2020-02-16,6,0,
Gambia,2020-02-17,0,0,
Gambia,2020-02-18,1,0,
Gambia,2020-02-19,2,0,
Gambia,2020-02-20,3,0,
Gambia,2020-02-21,4,0,
Gambia,2020-02-22,5,0,
Gambia,2020-02-23,6,0,
Gambia,2020-02-24,0,0,
Gambia,2020-02-25,1,0,
Gambia,2020-02-26,2,0,
Gambia,2020-02-27,3,0,
Gambia,2020-02-28,4,0,
Gambia,2020-02-29,5,0,
Gambia,2020-03-01,6,0,
Gambia,2020-03-02,0,0,
Gambia,2020-03-03,1,0,
Gambia,2020-03-04,2,0,
Gambia,2020-03-05,3,0,
Gambia,2020-03-06,4,0,
Gambia,2020-03-07,5,0,
Gambia,2020-03-08,6,0,
Gambia,2020-03-09,0,0,
Gambia,2020-03-10,1,0,
Gambia,2020-03-11,2,0,
Gambia,2020-03-12,3,0,
Gambia,2020-03-13,4,0,
Gambia,2020-03-14,5,0,
Gambia,2020-03-15,6,0,
Gambia,2020-03-16,0,0,
Gambia,2020-03-17,1,1,
Gambia,2020-03-18,2,1,
Gambia,2020-03-19,3,1,
Gambia,2020-03-20,4,1,
Gambia,2020-03-21,5,1,
Gambia,2020-03-22,6,1,
Gambia,2020-03-23,0,2,
Gambia,2020-03-24,1,3,
Gambia,2020-03-25,2,3,
Gambia,2020-03-26,3,3,
Gambia,2020-03-27,4,3,
Gambia,2020-03-28,5,3,
Gambia,2020-03-29,6,4,
Gambia,2020-03-30,0,4,
Gambia,2020-03-31,1,4,
Gambia,2020-04-01,2,4,
Gambia,2020-04-02,3,4,
Gambia,2020-04-03,4,4,
Gambia,2020-04-04,5,4,
Gambia,2020-04-05,6,4,
Gambia,2020-04-06,0,4,
Gambia,2020-04-07,1,4,
Gambia,2020-04-08,2,4,
Gambia,2020-04-09,3,4,
Gambia,2020-04-10,4,4,
Gambia,2020-04-11,5,9,
Gambia,2020-04-12,6,9,
Gambia,2020-04-13,0,9,
Gambia,2020-04-14,1,9,
Gambia,2020-04-15,2,9,
Gambia,2020-04-16,3,9,
Gambia,2020-04-17,4,9,
Gambia,2020-04-18,5,9,
Gambia,2020-04-19,6,10,
Gambia,2020-04-20,0,10,
Gambia,2020-04-21,1,10,
Gambia,2020-04-22,2,10,
Gambia,2020-04-23,3,10,
Gambia,2020-04-24,4,10,
Gambia,2020-04-25,5,10,
Gambia,2020-04-26,6,10,
Gambia,2020-04-27,0,10,
Gambia,2020-04-28,1,10,
Gambia,2020-04-29,2,10,
Gambia,2020-04-30,3,11,
Gambia,2020-05-01,4,12,
Gambia,2020-05-02,5,17,
Gambia,2020-05-03,6,17,
Gambia,2020-05-04,0,17,
Gambia,2020-05-05,1,17,
Gambia,2020-05-06,2,17,
Gambia,2020-05-07,3,18,
Gambia,2020-05-08,4,20,
Gambia,2020-05-09,5,20,
Gambia,2020-05-10,6,20,
Gambia,2020-05-11,0,22,
Gambia,2020-05-12,1,22,
Gambia,2020-05-13,2,23,
Gambia,2020-05-14,3,23,
Gambia,2020-05-15,4,23,
Gambia,2020-05-16,5,23,
Gambia,2020-05-17,6,23,
Gambia,2020-05-18,0,24,
Gambia,2020-05-19,1,24,
Gambia,2020-05-20,2,24,
Gambia,2020-05-21,3,24,
Gambia,2020-05-22,4,25,
Gambia,2020-05-23,5,25,
Gambia,2020-05-24,6,25,
Gambia,2020-05-25,0,25,
Gambia,2020-05-26,1,25,
Gambia,2020-05-27,2,25,
Gambia,2020-05-28,3,25,
Gambia,2020-05-29,4,25,
Georgia,2020-02-16,6,0,-1
Georgia,2020-02-17,0,0,0
Georgia,2020-02-18,1,0,-1
Georgia,2020-02-19,2,0,-1
Georgia,2020-02-20,3,0,-1
Georgia,2020-02-21,4,0,-2
Georgia,2020-02-22,5,0,-1
Georgia,2020-02-23,6,0,-1
Georgia,2020-02-24,0,0,-1
Georgia,2020-02-25,1,0,0
Georgia,2020-02-26,2,1,-2
Georgia,2020-02-27,3,1,-1
Georgia,2020-02-28,4,1,-1
Georgia,2020-02-29,5,1,0
Georgia,2020-03-01,6,3,1
Georgia,2020-03-02,0,3,2
Georgia,2020-03-03,1,3,5
Georgia,2020-03-04,2,3,0
Georgia,2020-03-05,3,4,0
Georgia,2020-03-06,4,4,1
Georgia,2020-03-07,5,4,0
Georgia,2020-03-08,6,13,-3
Georgia,2020-03-09,0,15,1
Georgia,2020-03-10,1,15,0
Georgia,2020-03-11,2,24,1
Georgia,2020-03-12,3,24,2
Georgia,2020-03-13,4,25,4
Georgia,2020-03-14,5,30,4
Georgia,2020-03-15,6,33,2
Georgia,2020-03-16,0,33,9
Georgia,2020-03-17,1,34,10
Georgia,2020-03-18,2,38,13
Georgia,2020-03-19,3,40,13
Georgia,2020-03-20,4,43,14
Georgia,2020-03-21,5,49,12
Georgia,2020-03-22,6,54,10
Georgia,2020-03-23,0,61,18
Georgia,2020-03-24,1,70,18
Georgia,2020-03-25,2,75,18
Georgia,2020-03-26,3,79,19
Georgia,2020-03-27,4,83,19
Georgia,2020-03-28,5,90,13
Georgia,2020-03-29,6,91,12
Georgia,2020-03-30,0,103,21
Georgia,2020-03-31,1,110,22
Georgia,2020-04-01,2,117,22
Georgia,2020-04-02,3,134,24
Georgia,2020-04-03,4,155,23
Georgia,2020-04-04,5,162,18
Georgia,2020-04-05,6,174,14
Georgia,2020-04-06,0,188,23
Georgia,2020-04-07,1,196,23
Georgia,2020-04-08,2,211,23
Georgia,2020-04-09,3,218,24
Georgia,2020-04-10,4,234,22
Georgia,2020-04-11,5,242,16
Georgia,2020-04-12,6,257,14
Georgia,2020-04-13,0,272,21
Georgia,2020-04-14,1,300,19
Georgia,2020-04-15,2,306,18
Georgia,2020-04-16,3,348,22
Georgia,2020-04-17,4,370,28
Georgia,2020-04-18,5,388,23
Georgia,2020-04-19,6,394,19
Georgia,2020-04-20,0,402,31
Georgia,2020-04-21,1,408,29
Georgia,2020-04-22,2,416,29
Georgia,2020-04-23,3,425,29
Georgia,2020-04-24,4,444,29
Georgia,2020-04-25,5,456,22
Georgia,2020-04-26,6,486,18
Georgia,2020-04-27,0,497,17
Georgia,2020-04-28,1,511,15
Georgia,2020-04-29,2,517,19
Georgia,2020-04-30,3,539,19
Georgia,2020-05-01,4,566,20
Georgia,2020-05-02,5,582,14
Georgia,2020-05-03,6,589,11
Georgia,2020-05-04,0,593,20
Georgia,2020-05-05,1,604,18
Georgia,2020-05-06,2,610,20
Georgia,2020-05-07,3,615,20
Georgia,2020-05-08,4,623,20
Georgia,2020-05-09,5,626,15
Georgia,2020-05-10,6,635,13
Georgia,2020-05-11,0,638,16
Georgia,2020-05-12,1,642,15
Georgia,2020-05-13,2,647,15
Georgia,2020-05-14,3,667,13
Georgia,2020-05-15,4,671,14
Georgia,2020-05-16,5,683,8
Georgia,2020-05-17,6,695,6
Georgia,2020-05-18,0,701,13
Georgia,2020-05-19,1,707,13
Georgia,2020-05-20,2,713,12
Georgia,2020-05-21,3,721,12
Georgia,2020-05-22,4,723,13
Georgia,2020-05-23,5,728,7
Georgia,2020-05-24,6,730,5
Georgia,2020-05-25,0,731,14
Georgia,2020-05-26,1,732,10
Georgia,2020-05-27,2,735,8
Georgia,2020-05-28,3,738,9
Georgia,2020-05-29,4,746,9
Germany,2020-02-16,6,16,0
Germany,2020-02-17,0,16,0
Germany,2020-02-18,1,16,1
Germany,2020-02-19,2,16,1
Germany,2020-02-20,3,16,1
Germany,2020-02-21,4,16,2
Germany,2020-02-22,5,16,0
Germany,2020-02-23,6,16,0
Germany,2020-02-24,0,16,4
Germany,2020-02-25,1,17,4
Germany,2020-02-26,2,27,2
Germany,2020-02-27,3,46,2
Germany,2020-02-28,4,48,2
Germany,2020-02-29,5,79,1
Germany,2020-03-01,6,130,0
Germany,2020-03-02,0,159,0
Germany,2020-03-03,1,196,1
Germany,2020-03-04,2,262,1
Germany,2020-03-05,3,482,1
Germany,2020-03-06,4,670,2
Germany,2020-03-07,5,799,1
Germany,2020-03-08,6,1040,0
Germany,2020-03-09,0,1176,1
Germany,2020-03-10,1,1457,3
Germany,2020-03-11,2,1908,2
Germany,2020-03-12,3,2078,2
Germany,2020-03-13,4,3675,4
Germany,2020-03-14,5,4585,4
Germany,2020-03-15,6,5795,2
Germany,2020-03-16,0,7272,6
Germany,2020-03-17,1,9257,10
Germany,2020-03-18,2,12327,11
Germany,2020-03-19,3,15320,14
Germany,2020-03-20,4,19848,16
Germany,2020-03-21,5,22213,13
Germany,2020-03-22,6,24873,10
Germany,2020-03-23,0,29056,16
Germany,2020-03-24,1,32986,18
Germany,2020-03-25,2,37323,18
Germany,2020-03-26,3,43938,18
Germany,2020-03-27,4,50871,19
Germany,2020-03-28,5,57695,12
Germany,2020-03-29,6,62095,11
Germany,2020-03-30,0,66885,17
Germany,2020-03-31,1,71808,17
Germany,2020-04-01,2,77872,17
Germany,2020-04-02,3,84794,17
Germany,2020-04-03,4,91159,19
Germany,2020-04-04,5,96092,12
Germany,2020-04-05,6,100123,8
Germany,2020-04-06,0,103374,15
Germany,2020-04-07,1,107663,16
Germany,2020-04-08,2,113296,15
Germany,2020-04-09,3,118181,15
Germany,2020-04-10,4,122171,29
Germany,2020-04-11,5,124908,10
Germany,2020-04-12,6,127854,6
Germany,2020-04-13,0,130072,28
Germany,2020-04-14,1,131359,17
Germany,2020-04-15,2,134753,16
Germany,2020-04-16,3,137698,16
Germany,2020-04-17,4,141397,16
Germany,2020-04-18,5,143342,10
Germany,2020-04-19,6,145184,7
Germany,2020-04-20,0,147065,13
Germany,2020-04-21,1,148291,14
Germany,2020-04-22,2,150648,13
Germany,2020-04-23,3,153129,13
Germany,2020-04-24,4,154999,14
Germany,2020-04-25,5,156513,9
Germany,2020-04-26,6,157770,6
Germany,2020-04-27,0,158758,12
Germany,2020-04-28,1,159912,13
Germany,2020-04-29,2,161539,13
Germany,2020-04-30,3,163009,12
Germany,2020-05-01,4,164077,28
Germany,2020-05-02,5,164967,9
Germany,2020-05-03,6,165664,6
Germany,2020-05-04,0,166152,11
Germany,2020-05-05,1,167007,12
Germany,2020-05-06,2,168162,11
Germany,2020-05-07,3,169430,11
Germany,2020-05-08,4,170588,11
Germany,2020-05-09,5,171324,5
Germany,2020-05-10,6,171879,4
Germany,2020-05-11,0,172576,11
Germany,2020-05-12,1,173171,11
Germany,2020-05-13,2,174098,11
Germany,2020-05-14,3,174478,10
Germany,2020-05-15,4,175233,10
Germany,2020-05-16,5,175752,5
Germany,2020-05-17,6,176369,3
Germany,2020-05-18,0,176551,8
Germany,2020-05-19,1,177778,9
Germany,2020-05-20,2,178473,6
Germany,2020-05-21,3,179021,18
Germany,2020-05-22,4,179710,14
Germany,2020-05-23,5,179986,7
Germany,2020-05-24,6,180328,3
Germany,2020-05-25,0,180600,8
Germany,2020-05-26,1,181200,8
Germany,2020-05-27,2,181524,7
Germany,2020-05-28,3,182196,8
Germany,2020-05-29,4,182922,7
Ghana,2020-02-16,6,0,1
Ghana,2020-02-17,0,0,0
Ghana,2020-02-18,1,0,0
Ghana,2020-02-19,2,0,1
Ghana,2020-02-20,3,0,1
Ghana,2020-02-21,4,0,1
Ghana,2020-02-22,5,0,0
Ghana,2020-02-23,6,0,1
Ghana,2020-02-24,0,0,1
Ghana,2020-02-25,1,0,0
Ghana,2020-02-26,2,0,-1
Ghana,2020-02-27,3,0,1
Ghana,2020-02-28,4,0,0
Ghana,2020-02-29,5,0,-1
Ghana,2020-03-01,6,0,0
Ghana,2020-03-02,0,0,1
Ghana,2020-03-03,1,0,1
Ghana,2020-03-04,2,0,0
Ghana,2020-03-05,3,0,-1
Ghana,2020-03-06,4,0,11
Ghana,2020-03-07,5,0,1
Ghana,2020-03-08,6,0,0
Ghana,2020-03-09,0,0,1
Ghana,2020-03-10,1,0,0
Ghana,2020-03-11,2,0,1
Ghana,2020-03-12,3,0,1
Ghana,2020-03-13,4,0,1
Ghana,2020-03-14,5,3,1
Ghana,2020-03-15,6,6,1
Ghana,2020-03-16,0,6,4
Ghana,2020-03-17,1,7,3
Ghana,2020-03-18,2,7,7
Ghana,2020-03-19,3,11,8
Ghana,2020-03-20,4,16,9
Ghana,2020-03-21,5,19,6
Ghana,2020-03-22,6,23,11
Ghana,2020-03-23,0,27,13
Ghana,2020-03-24,1,53,14
Ghana,2020-03-25,2,93,13
Ghana,2020-03-26,3,132,13
Ghana,2020-03-27,4,137,16
Ghana,2020-03-28,5,141,7
Ghana,2020-03-29,6,152,9
Ghana,2020-03-30,0,152,27
Ghana,2020-03-31,1,161,26
Ghana,2020-04-01,2,195,28
Ghana,2020-04-02,3,204,28
Ghana,2020-04-03,4,205,29
Ghana,2020-04-04,5,205,22
Ghana,2020-04-05,6,214,20
Ghana,2020-04-06,0,214,27
Ghana,2020-04-07,1,287,25
Ghana,2020-04-08,2,313,26
Ghana,2020-04-09,3,378,26
Ghana,2020-04-10,4,378,32
Ghana,2020-04-11,5,408,22
Ghana,2020-04-12,6,566,20
Ghana,2020-04-13,0,566,32
Ghana,2020-04-14,1,636,25
Ghana,2020-04-15,2,636,27
Ghana,2020-04-16,3,641,27
Ghana,2020-04-17,4,641,29
Ghana,2020-04-18,5,834,21
Ghana,2020-04-19,6,1042,21
Ghana,2020-04-20,0,1042,22
Ghana,2020-04-21,1,1042,17
Ghana,2020-04-22,2,1154,18
Ghana,2020-04-23,3,1154,18
Ghana,2020-04-24,4,1279,19
Ghana,2020-04-25,5,1279,13
Ghana,2020-04-26,6,1550,19
Ghana,2020-04-27,0,1550,15
Ghana,2020-04-28,1,1671,13
Ghana,2020-04-29,2,1671,16
Ghana,2020-04-30,3,2074,16
Ghana,2020-05-01,4,2074,22
Ghana,2020-05-02,5,2169,13
Ghana,2020-05-03,6,2169,16
Ghana,2020-05-04,0,2719,13
Ghana,2020-05-05,1,2719,14
Ghana,2020-05-06,2,3091,14
Ghana,2020-05-07,3,3091,15
Ghana,2020-05-08,4,4012,16
Ghana,2020-05-09,5,4263,11
Ghana,2020-05-10,6,4263,16
Ghana,2020-05-11,0,4700,14
Ghana,2020-05-12,1,5127,13
Ghana,2020-05-13,2,5408,14
Ghana,2020-05-14,3,5530,13
Ghana,2020-05-15,4,5638,16
Ghana,2020-05-16,5,5735,11
Ghana,2020-05-17,6,5735,14
Ghana,2020-05-18,0,5735,13
Ghana,2020-05-19,1,6096,14
Ghana,2020-05-20,2,6269,14
Ghana,2020-05-21,3,6269,15
Ghana,2020-05-22,4,6486,15
Ghana,2020-05-23,5,6617,11
Ghana,2020-05-24,6,6683,14
Ghana,2020-05-25,0,6808,24
Ghana,2020-05-26,1,7117,12
Ghana,2020-05-27,2,7303,14
Ghana,2020-05-28,3,7303,15
Ghana,2020-05-29,4,7616,13
Greece,2020-02-16,6,0,0
Greece,2020-02-17,0,0,-1
Greece,2020-02-18,1,0,1
Greece,2020-02-19,2,0,-1
Greece,2020-02-20,3,0,-2
Greece,2020-02-21,4,0,1
Greece,2020-02-22,5,0,2
Greece,2020-02-23,6,0,0
Greece,2020-02-24,0,0,-1
Greece,2020-02-25,1,0,-1
Greece,2020-02-26,2,1,-1
Greece,2020-02-27,3,3,-1
Greece,2020-02-28,4,4,0
Greece,2020-02-29,5,4,0
Greece,2020-03-01,6,7,-1
Greece,2020-03-02,0,7,4
Greece,2020-03-03,1,7,-1
Greece,2020-03-04,2,9,0
Greece,2020-03-05,3,31,0
Greece,2020-03-06,4,45,1
Greece,2020-03-07,5,46,2
Greece,2020-03-08,6,73,3
Greece,2020-03-09,0,73,2
Greece,2020-03-10,1,89,1
Greece,2020-03-11,2,99,4
Greece,2020-03-12,3,99,5
Greece,2020-03-13,4,190,9
Greece,2020-03-14,5,228,11
Greece,2020-03-15,6,331,14
Greece,2020-03-16,0,331,16
Greece,2020-03-17,1,387,17
Greece,2020-03-18,2,418,19
Greece,2020-03-19,3,418,20
Greece,2020-03-20,4,495,22
Greece,2020-03-21,5,530,18
Greece,2020-03-22,6,624,16
Greece,2020-03-23,0,695,25
Greece,2020-03-24,1,743,25
Greece,2020-03-25,2,821,33
Greece,2020-03-26,3,892,26
Greece,2020-03-27,4,966,29
Greece,2020-03-28,5,1061,23
Greece,2020-03-29,6,1156,20
Greece,2020-03-30,0,1212,22
Greece,2020-03-31,1,1314,23
Greece,2020-04-01,2,1415,24
Greece,2020-04-02,3,1544,24
Greece,2020-04-03,4,1613,27
Greece,2020-04-04,5,1673,23
Greece,2020-04-05,6,1735,21
Greece,2020-04-06,0,1755,24
Greece,2020-04-07,1,1832,24
Greece,2020-04-08,2,1884,23
Greece,2020-04-09,3,1955,23
Greece,2020-04-10,4,2011,25
Greece,2020-04-11,5,2081,20
Greece,2020-04-12,6,2114,18
Greece,2020-04-13,0,2145,21
Greece,2020-04-14,1,2170,21
Greece,2020-04-15,2,2192,22
Greece,2020-04-16,3,2207,22
Greece,2020-04-17,4,2224,30
Greece,2020-04-18,5,2235,20
Greece,2020-04-19,6,2235,20
Greece,2020-04-20,0,2245,30
Greece,2020-04-21,1,2401,22
Greece,2020-04-22,2,2408,22
Greece,2020-04-23,3,2463,22
Greece,2020-04-24,4,2490,23
Greece,2020-04-25,5,2506,17
Greece,2020-04-26,6,2517,15
Greece,2020-04-27,0,2534,18
Greece,2020-04-28,1,2566,17
Greece,2020-04-29,2,2576,19
Greece,2020-04-30,3,2591,17
Greece,2020-05-01,4,2612,29
Greece,2020-05-02,5,2620,16
Greece,2020-05-03,6,2626,15
Greece,2020-05-04,0,2632,13
Greece,2020-05-05,1,2642,13
Greece,2020-05-06,2,2663,13
Greece,2020-05-07,3,2678,14
Greece,2020-05-08,4,2691,15
Greece,2020-05-09,5,2710,9
Greece,2020-05-10,6,2716,7
Greece,2020-05-11,0,2726,10
Greece,2020-05-12,1,2744,11
Greece,2020-05-13,2,2760,10
Greece,2020-05-14,3,2770,9
Greece,2020-05-15,4,2810,11
Greece,2020-05-16,5,2819,7
Greece,2020-05-17,6,2834,5
Greece,2020-05-18,0,2836,7
Greece,2020-05-19,1,2840,7
Greece,2020-05-20,2,2850,7
Greece,2020-05-21,3,2853,8
Greece,2020-05-22,4,2874,9
Greece,2020-05-23,5,2876,5
Greece,2020-05-24,6,2878,2
Greece,2020-05-25,0,2882,5
Greece,2020-05-26,1,2892,8
Greece,2020-05-27,2,2903,8
Greece,2020-05-28,3,2906,7
Greece,2020-05-29,4,2909,7
Grenada,2020-02-16,6,0,
Grenada,2020-02-17,0,0,
Grenada,2020-02-18,1,0,
Grenada,2020-02-19,2,0,
Grenada,2020-02-20,3,0,
Grenada,2020-02-21,4,0,
Grenada,2020-02-22,5,0,
Grenada,2020-02-23,6,0,
Grenada,2020-02-24,0,0,
Grenada,2020-02-25,1,0,
Grenada,2020-02-26,2,0,
Grenada,2020-02-27,3,0,
Grenada,2020-02-28,4,0,
Grenada,2020-02-29,5,0,
Grenada,2020-03-01,6,0,
Grenada,2020-03-02,0,0,
Grenada,2020-03-03,1,0,
Grenada,2020-03-04,2,0,
Grenada,2020-03-05,3,0,
Grenada,2020-03-06,4,0,
Grenada,2020-03-07,5,0,
Grenada,2020-03-08,6,0,
